index,model,tipus,snormatiu,sno_normatiu,pnormatiu,pno_normatiu
27,bigscience/bloom-7b1,com_reg,L’article fa esment de diverses investigacions recents.,L’article fa esment a diverses investigacions recents.,4.935823440551758,4.824849605560303
28,bigscience/bloom-7b1,com_reg,Va mostrar un clar rebuig de la proposta.,Va mostrar un clar rebuig a la proposta.,4.207963466644287,3.804967403411865
29,bigscience/bloom-7b1,com_reg,Hauries de fer un bon repàs de la matèria abans de l’examen.,Hauries de fer un bon repàs a la matèria abans de l’examen.,2.9357705116271973,2.9784581661224365
30,bigscience/bloom-7b1,alt_prep,Tenim molt d'interès a complir els nostres compromisos.,Tenim molt d'interès en complir els nostres compromisos.,3.2629635334014893,3.3159494400024414
31,bigscience/bloom-7b1,alt_prep,La idea consisteix a analitzar els models.,La idea consisteix en analitzar els models.,6.227412700653076,6.257160186767578
32,bigscience/bloom-7b1,alt_prep,La majoria d'estudiants es van mostrar d'acord a fer una pausa.,La majoria d'estudiants es van mostrar d'acord en fer una pausa.,3.662597417831421,3.7203967571258554
33,bigscience/bloom-7b1,alt_prep,La van amenaçar de despatxar-la.,La van amenaçar amb despatxar-la.,5.612683773040772,5.649296283721924
34,bigscience/bloom-7b1,alt_prep,Insisteixen a tornar cap a casa.,Insisteixen en tornar cap a casa.,4.034987449645996,4.029565334320068
35,bigscience/bloom-7b1,alt_prep,Va mostrar interès a aprendre nous mètodes per fer aquests exercicis.,Va mostrar interès en aprendre nous mètodes per fer aquests exercicis.,4.387940883636475,4.261871337890625
36,bigscience/bloom-7b1,alt_prep,L'exercici es basa a explicar les circumstàncies del conflicte.,L'exercici es basa en explicar les circumstàncies del conflicte.,4.128909587860107,4.043893814086914
37,bigscience/bloom-7b1,alt_prep,Ens complaem a acceptar la vostra col·laboració.,Ens complaem en acceptar la vostra col·laboració.,4.3566436767578125,4.207029342651367
38,bigscience/bloom-7b1,alt_prep,"Engrescat a fundar la coral, tot el temps que hi dedica li sembla poc.","Engrescat en fundar la coral, tot el temps que hi dedica li sembla poc.",4.338987350463867,4.514603137969971
39,bigscience/bloom-7b1,alt_prep,"Estava tan capficat a completar la jugada, que no es va adonar que el temps s'havia acabat. ","Estava tan capficat en completar la jugada, que no es va adonar que el temps s'havia acabat. ",3.3380022048950195,3.3444812297821045
40,bigscience/bloom-7b1,motiu_de,"Amb motiu de la seva jubilació, li van organitzar una festa sorpresa.","En motiu de la seva jubilació, li van organitzar una festa sorpresa.",2.385810375213623,2.7904045581817627
41,bigscience/bloom-7b1,motiu_de,La botiga va tancar amb motiu de les obres al carrer.,La botiga va tancar en motiu de les obres al carrer.,3.6873273849487305,3.8370590209960938
42,bigscience/bloom-7b1,motiu_de,Es va organitzar un concert benèfic amb motiu de la recaptació de fons.,Es va organitzar un concert benèfic en motiu de la recaptació de fons.,2.634762048721313,2.773597240447998
43,bigscience/bloom-7b1,motiu_de,"Amb motiu del Dia del Llibre, les llibreries fan descomptes.","En motiu del Dia del Llibre, les llibreries fan descomptes.",2.4646785259246826,2.849733352661133
44,bigscience/bloom-7b1,motiu_de,Van cancel·lar el vol amb motiu del mal temps.,Van cancel·lar el vol en motiu del mal temps.,3.852599620819092,4.012220859527588
45,bigscience/bloom-7b1,motiu_de,L'ajuntament va emetre un comunicat amb motiu de la nova normativa.,L'ajuntament va emetre un comunicat en motiu de la nova normativa.,3.065587520599365,3.2406258583068848
46,bigscience/bloom-7b1,motiu_de,Es va tallar el trànsit amb motiu de la manifestació.,Es va tallar el trànsit en motiu de la manifestació.,3.7683918476104736,4.138651847839356
47,bigscience/bloom-7b1,motiu_de,La reunió es va ajornar amb motiu de l'absència del director.,La reunió es va ajornar en motiu de l'absència del director.,3.222054004669189,3.423011779785156
48,bigscience/bloom-7b1,motiu_de,"Amb motiu de la celebració, el museu ofereix entrada gratuïta.","En motiu de la celebració, el museu ofereix entrada gratuïta.",3.082858085632324,3.529895544052124
49,bigscience/bloom-7b1,motiu_de,L'empresa va fer una donació amb motiu de la campanya solidària.,L'empresa va fer una donació en motiu de la campanya solidària.,2.9180054664611816,3.103847026824951
50,bigscience/bloom-7b1,confiar,Pots confiar en mi per guardar el secret.,Pots confiar amb mi per guardar el secret.,5.24883508682251,4.558642864227295
51,bigscience/bloom-7b1,confiar,"No confio en les seves promeses, sempre les incompleix.","No confio amb les seves promeses, sempre les incompleix.",3.244079113006592,3.210618257522583
52,bigscience/bloom-7b1,confiar,Cal confiar en el criteri dels experts.,Cal confiar amb el criteri dels experts.,5.284061908721924,5.149924278259277
53,bigscience/bloom-7b1,confiar,He après a no confiar en qualsevol que sembli amable.,He après a no confiar amb qualsevol que sembli amable.,6.162887096405029,6.0601487159729
54,bigscience/bloom-7b1,confiar,"Perquè la relació funcioni, heu de confiar l'un en l'altre.","Perquè la relació funcioni, heu de confiar l'un amb l'altre.",2.751291990280152,2.906453847885132
55,bigscience/bloom-7b1,confiar,Confiem en que tot sortirà bé al final.,Confiem amb que tot sortirà bé al final.,3.52251410484314,3.853270053863525
56,bigscience/bloom-7b1,confiar,És difícil confiar en algú que t'ha mentit abans.,És difícil confiar amb algú que t'ha mentit abans.,3.251782178878784,3.6864185333251953
57,bigscience/bloom-7b1,confiar,Els ciutadans confien en la justícia del seu país.,Els ciutadans confien amb la justícia del seu país.,2.8193042278289795,3.153411626815796
58,bigscience/bloom-7b1,confiar,Confio plenament en les teves capacitats per liderar el projecte.,Confio plenament amb les teves capacitats per liderar el projecte.,3.5978517532348637,4.01045036315918
59,bigscience/bloom-7b1,confiar,La directora confia en tot el seu equip per assolir els objectius.,La directora confia amb tot el seu equip per assolir els objectius.,4.072150707244873,4.015784740447998
60,bigscience/bloom-7b1,anar,Vés amb compte quan creuis el carrer.,Vés en compte quan creuis el carrer.,3.6744422912597656,4.233320236206055
61,bigscience/bloom-7b1,anar,"Aneu amb compte amb el terra, que rellisca.","Aneu en compte amb el terra, que rellisca.",3.380295991897583,3.82580304145813
62,bigscience/bloom-7b1,anar,Cal anar amb compte a l'hora de signar contractes.,Cal anar en compte a l'hora de signar contractes.,3.573542356491089,3.69439148902893
63,bigscience/bloom-7b1,anar,Sempre vaig amb compte amb el que dic en públic.,Sempre vaig en compte amb el que dic en públic.,3.280142545700073,3.697067260742188
64,bigscience/bloom-7b1,anar,Van anar amb molt de compte per no fer soroll.,Van anar en molt de compte per no fer soroll.,3.083677053451538,3.562591552734375
65,bigscience/bloom-7b1,anar,"Si no vas amb compte, et pots fer mal.","Si no vas en compte, et pots fer mal.",3.094773292541504,3.907061100006104
66,bigscience/bloom-7b1,anar,"Anem amb compte, que no sabem què ens trobarem.","Anem en compte, que no sabem què ens trobarem.",2.3114633560180664,2.9273550510406494
67,bigscience/bloom-7b1,anar,El metge li va dir que anés amb compte amb els greixos.,El metge li va dir que anés en compte amb els greixos.,2.9829020500183105,2.997652053833008
68,bigscience/bloom-7b1,anar,"És una situació delicada, hem d'anar amb compte.","És una situació delicada, hem d'anar en compte.",3.2533602714538574,3.548638105392456
69,bigscience/bloom-7b1,anar,Aneu amb compte amb les estafes per internet.,Aneu en compte amb les estafes per internet.,3.367937564849853,4.039974212646484
70,bigscience/bloom-7b1,propens,És molt propens a agafar refredats a l'hivern.,És molt propens de agafar refredats a l'hivern.,3.0527679920196533,4.0772013664245605
71,bigscience/bloom-7b1,propens,Aquesta planta és propensa a les plagues si no la cuides bé.,Aquesta planta és propensa de les plagues si no la cuides bé.,2.4275827407836914,3.355440378189087
72,bigscience/bloom-7b1,propens,Els adolescents són més propensos a prendre riscos innecessaris.,Els adolescents són més propensos de prendre riscos innecessaris.,2.593103647232056,2.8979623317718506
73,bigscience/bloom-7b1,propens,Les persones amb pells clares són propenses a les cremades solars.,Les persones amb pells clares són propenses de les cremades solars.,2.7111475467681885,3.3310866355896
74,bigscience/bloom-7b1,propens,El meu oncle és propens a explicar sempre les mateixes anècdotes.,El meu oncle és propens de explicar sempre les mateixes anècdotes.,3.2403652667999268,3.926741361618042
75,bigscience/bloom-7b1,propens,Aquesta zona és propensa a les inundacions quan plou fort.,Aquesta zona és propensa de les inundacions quan plou fort.,2.1683778762817383,2.8716115951538086
76,bigscience/bloom-7b1,propens,Som propensos a oblidar les claus a casa.,Som propensos de oblidar les claus a casa.,4.737874031066895,5.61433744430542
77,bigscience/bloom-7b1,propens,No sóc gens propens a enfadar-me per tonteries.,No sóc gens propens de enfadar-me per tonteries.,3.672520637512207,4.4254326820373535
78,bigscience/bloom-7b1,propens,Les economies inestables són propenses a patir crisis financeres.,Les economies inestables són propenses de patir crisis financeres.,3.9373064041137695,4.640682697296143
79,bigscience/bloom-7b1,propens,Aquest material és propens a l'oxidació si s'exposa a la humitat.,Aquest material és propens de l'oxidació si s'exposa a la humitat.,2.60050368309021,3.200135469436645
0,BSC-LT/RoBERTa-ca,caiguda_prep,Em refereixo al que va cantar.,Em refereixo a que va cantar.,17.646081905812025,22.499394059181213
1,BSC-LT/RoBERTa-ca,caiguda_prep,Parlo del que va sortir l’altre dia al diari,Parlo de que va sortir l’altre dia al diari,16.224641568376683,25.66851132689044
2,BSC-LT/RoBERTa-ca,caiguda_prep,Depèn del que decideixin els experts.,Depèn de que decideixin els experts.,11.337649494409561,21.501474011689425
3,BSC-LT/RoBERTa-ca,caiguda_prep,No es recorda del que li vaig explicar.,No es recorda de que li vaig explicar.,11.482127176597714,19.295424576848745
4,BSC-LT/RoBERTa-ca,caiguda_prep,No m’havia adonat del que estava equivocat.,No m’havia adonat de que estava equivocat.,18.908039897680283,11.805223267525434
5,BSC-LT/RoBERTa-ca,caiguda_prep,Em refereixo al que va fer una nova pel·lícula.,Em refereixo a que va fer una nova pel·lícula.,19.075769975286676,16.924870014132466
6,BSC-LT/RoBERTa-ca,caiguda_prep,Parlo del que moure la caixa de lloc. ,Parlo de que moure la caixa de lloc. ,65.3929796218872,64.0057210624218
7,BSC-LT/RoBERTa-ca,caiguda_prep,Depèn del que vulgin fer.,Depèn de que vulgin fer.,12.050454061012715,23.151570111513138
8,BSC-LT/RoBERTa-ca,caiguda_prep,No es recorda del que va veure aquell dia.,No es recorda de que va veure aquell dia.,11.339811344631016,20.26591820269823
9,BSC-LT/RoBERTa-ca,caiguda_prep,No m'havia adonat del que estava mal col·locat.,No m'havia adonat de que estava mal col·locat.,10.685829595662653,7.79526363563491
10,BSC-LT/RoBERTa-ca,a_od,Això afecta el trànsit aeri.,Això afecta al trànsit aeri.,8.374648958444595,8.42106357216835
11,BSC-LT/RoBERTa-ca,a_od,He vist el cotxe nou.,He vist al cotxe nou.,14.837699055671692,26.828802347183228
12,BSC-LT/RoBERTa-ca,a_od,L’entrenador felicitarà els jugadors després del partit.,L’entrenador felicitarà als jugadors després del partit.,6.975698561582249,7.699413286522031
13,BSC-LT/RoBERTa-ca,a_od,L’empresa vol formar els seus treballadors.,L’empresa vol formar als seus treballadors.,9.789823205210268,10.881536623695865
14,BSC-LT/RoBERTa-ca,a_od,Estic esperant el professor per resoldre un dubte.,Estic esperant al professor per resoldre un dubte.,19.134877981618047,18.070937525480986
15,BSC-LT/RoBERTa-ca,a_od,Han acomiadat el empleats més antics de l’empresa.,Han acomiadat al empleats més antics de l’empresa.,19.06561441149097,18.04180348367663
16,BSC-LT/RoBERTa-ca,a_od,Sempre ajuda els seus companys quan ho necessiten.,Sempre ajuda als seus companys quan ho necessiten.,15.347583770751953,14.197473675012589
17,BSC-LT/RoBERTa-ca,a_od,El professor ha avisat els alumnes sobre el canvi d’horari.,El professor ha avisat als alumnes sobre el canvi d’horari.,13.924853572258144,14.965732634882443
18,BSC-LT/RoBERTa-ca,a_od,El jutge ha interrogat els testimonis del cas.,El jutge ha interrogat als testimonis del cas.,11.003219316713512,12.033673957921565
19,BSC-LT/RoBERTa-ca,a_od,Han seleccionat els millors candidats per al lloc de feina.,Han seleccionat als millors candidats per al lloc de feina.,15.2804884131765,18.114768331171945
20,BSC-LT/RoBERTa-ca,com_reg,Al restaurant fa molta olor de fregit.,Al restaurant fa molta olor a fregit.,14.828225702047348,14.811973065137863
21,BSC-LT/RoBERTa-ca,com_reg,Tinc por de les aranyes.,Tinc por a les aranyes.,5.33098666369915,9.39977864921093
22,BSC-LT/RoBERTa-ca,com_reg,El meu horari és diferent del teu.,El meu horari és diferent al teu.,10.62092532031238,11.075287324376404
23,BSC-LT/RoBERTa-ca,com_reg,La solució del problema és molt senzilla.,La solució al problema és molt senzilla.,5.680727506056428,2.8160592084750533
24,BSC-LT/RoBERTa-ca,com_reg,La noia va aprofitar per treure profit de la situació i va guanyar molts diners.,La noia va aprofitar per treure profit a la situació i va guanyar molts diners.,11.41742156946566,16.83361563947983
25,BSC-LT/RoBERTa-ca,com_reg,Va fer cas de les recomanacions del metge.,Va fer cas a les recomanacions del metge.,14.51444408041425,15.095180567353964
26,BSC-LT/RoBERTa-ca,com_reg,Sento una forta pudor de cremat a la cuina.,Sento una forta pudor a cremat a la cuina.,16.577409042045474,19.541394545696676
27,BSC-LT/RoBERTa-ca,com_reg,L’article fa esment de diverses investigacions recents.,L’article fa esment a diverses investigacions recents.,11.007666360586882,13.299698893679306
28,BSC-LT/RoBERTa-ca,com_reg,Va mostrar un clar rebuig de la proposta.,Va mostrar un clar rebuig a la proposta.,16.80462535470724,11.834905475378036
29,BSC-LT/RoBERTa-ca,com_reg,Hauries de fer un bon repàs de la matèria abans de l’examen.,Hauries de fer un bon repàs a la matèria abans de l’examen.,12.807614078192273,13.608192204570514
30,BSC-LT/RoBERTa-ca,alt_prep,Tenim molt d'interès a complir els nostres compromisos.,Tenim molt d'interès en complir els nostres compromisos.,4.7928487271710765,4.927251513392548
31,BSC-LT/RoBERTa-ca,alt_prep,La idea consisteix a analitzar els models.,La idea consisteix en analitzar els models.,24.937772814184427,26.098623856902122
32,BSC-LT/RoBERTa-ca,alt_prep,La majoria d'estudiants es van mostrar d'acord a fer una pausa.,La majoria d'estudiants es van mostrar d'acord en fer una pausa.,12.839654980503838,13.252081012091367
33,BSC-LT/RoBERTa-ca,alt_prep,La van amenaçar de despatxar-la.,La van amenaçar amb despatxar-la.,7.167950082570314,4.557145490834955
34,BSC-LT/RoBERTa-ca,alt_prep,Insisteixen a tornar cap a casa.,Insisteixen en tornar cap a casa.,7.857462597428821,8.667210324842017
35,BSC-LT/RoBERTa-ca,alt_prep,Va mostrar interès a aprendre nous mètodes per fer aquests exercicis.,Va mostrar interès en aprendre nous mètodes per fer aquests exercicis.,19.10073570907116,18.725188314914703
36,BSC-LT/RoBERTa-ca,alt_prep,L'exercici es basa a explicar les circumstàncies del conflicte.,L'exercici es basa en explicar les circumstàncies del conflicte.,20.499352393322624,18.75478396844119
37,BSC-LT/RoBERTa-ca,alt_prep,Ens complaem a acceptar la vostra col·laboració.,Ens complaem en acceptar la vostra col·laboració.,18.172651571425376,17.18166301623569
38,BSC-LT/RoBERTa-ca,alt_prep,"Engrescat a fundar la coral, tot el temps que hi dedica li sembla poc.","Engrescat en fundar la coral, tot el temps que hi dedica li sembla poc.",22.66684575052932,26.782540114363655
39,BSC-LT/RoBERTa-ca,alt_prep,"Estava tan capficat a completar la jugada, que no es va adonar que el temps s'havia acabat. ","Estava tan capficat en completar la jugada, que no es va adonar que el temps s'havia acabat. ",28.87098552347743,30.295504683221225
40,BSC-LT/RoBERTa-ca,motiu_de,"Amb motiu de la seva jubilació, li van organitzar una festa sorpresa.","En motiu de la seva jubilació, li van organitzar una festa sorpresa.",6.659901425373391,8.717592455883278
41,BSC-LT/RoBERTa-ca,motiu_de,La botiga va tancar amb motiu de les obres al carrer.,La botiga va tancar en motiu de les obres al carrer.,9.972797476279084,12.204738953500055
42,BSC-LT/RoBERTa-ca,motiu_de,Es va organitzar un concert benèfic amb motiu de la recaptació de fons.,Es va organitzar un concert benèfic en motiu de la recaptació de fons.,9.789357646193821,11.068915634095902
43,BSC-LT/RoBERTa-ca,motiu_de,"Amb motiu del Dia del Llibre, les llibreries fan descomptes.","En motiu del Dia del Llibre, les llibreries fan descomptes.",7.755848881788552,9.410571973770857
44,BSC-LT/RoBERTa-ca,motiu_de,Van cancel·lar el vol amb motiu del mal temps.,Van cancel·lar el vol en motiu del mal temps.,10.932768372818828,15.563529697945341
45,BSC-LT/RoBERTa-ca,motiu_de,L'ajuntament va emetre un comunicat amb motiu de la nova normativa.,L'ajuntament va emetre un comunicat en motiu de la nova normativa.,9.169582379283383,13.384567655739374
46,BSC-LT/RoBERTa-ca,motiu_de,Es va tallar el trànsit amb motiu de la manifestació.,Es va tallar el trànsit en motiu de la manifestació.,6.495099519641371,8.195414980640635
47,BSC-LT/RoBERTa-ca,motiu_de,La reunió es va ajornar amb motiu de l'absència del director.,La reunió es va ajornar en motiu de l'absència del director.,12.689578783480101,16.320571138945525
48,BSC-LT/RoBERTa-ca,motiu_de,"Amb motiu de la celebració, el museu ofereix entrada gratuïta.","En motiu de la celebració, el museu ofereix entrada gratuïta.",6.3136758410255425,9.25001317022543
49,BSC-LT/RoBERTa-ca,motiu_de,L'empresa va fer una donació amb motiu de la campanya solidària.,L'empresa va fer una donació en motiu de la campanya solidària.,17.859087779710535,20.527863302908372
50,BSC-LT/RoBERTa-ca,confiar,Pots confiar en mi per guardar el secret.,Pots confiar amb mi per guardar el secret.,17.035743217915297,31.241951763629913
51,BSC-LT/RoBERTa-ca,confiar,"No confio en les seves promeses, sempre les incompleix.","No confio amb les seves promeses, sempre les incompleix.",14.848844799213111,21.907222488662228
52,BSC-LT/RoBERTa-ca,confiar,Cal confiar en el criteri dels experts.,Cal confiar amb el criteri dels experts.,3.9325413873884827,12.931638370617293
53,BSC-LT/RoBERTa-ca,confiar,He après a no confiar en qualsevol que sembli amable.,He après a no confiar amb qualsevol que sembli amable.,19.707504727877676,26.499512996990234
54,BSC-LT/RoBERTa-ca,confiar,"Perquè la relació funcioni, heu de confiar l'un en l'altre.","Perquè la relació funcioni, heu de confiar l'un amb l'altre.",12.992875657073455,19.24655643274309
55,BSC-LT/RoBERTa-ca,confiar,Confiem en que tot sortirà bé al final.,Confiem amb que tot sortirà bé al final.,10.293996977386996,14.983631271868944
56,BSC-LT/RoBERTa-ca,confiar,És difícil confiar en algú que t'ha mentit abans.,És difícil confiar amb algú que t'ha mentit abans.,6.2781792279856745,13.218273774458794
57,BSC-LT/RoBERTa-ca,confiar,Els ciutadans confien en la justícia del seu país.,Els ciutadans confien amb la justícia del seu país.,10.016697675455362,16.115732833044603
58,BSC-LT/RoBERTa-ca,confiar,Confio plenament en les teves capacitats per liderar el projecte.,Confio plenament amb les teves capacitats per liderar el projecte.,11.443952852161601,14.829352942062542
59,BSC-LT/RoBERTa-ca,confiar,La directora confia en tot el seu equip per assolir els objectius.,La directora confia amb tot el seu equip per assolir els objectius.,11.051272437907755,19.38918957253918
60,BSC-LT/RoBERTa-ca,anar,Vés amb compte quan creuis el carrer.,Vés en compte quan creuis el carrer.,6.541849073953927,9.28644586680457
61,BSC-LT/RoBERTa-ca,anar,"Aneu amb compte amb el terra, que rellisca.","Aneu en compte amb el terra, que rellisca.",8.557127872947603,10.75961389252916
62,BSC-LT/RoBERTa-ca,anar,Cal anar amb compte a l'hora de signar contractes.,Cal anar en compte a l'hora de signar contractes.,5.101058701460715,6.688961972598918
63,BSC-LT/RoBERTa-ca,anar,Sempre vaig amb compte amb el que dic en públic.,Sempre vaig en compte amb el que dic en públic.,6.737612556666136,8.827114580199122
64,BSC-LT/RoBERTa-ca,anar,Van anar amb molt de compte per no fer soroll.,Van anar en molt de compte per no fer soroll.,15.858234996674582,22.290502259507775
65,BSC-LT/RoBERTa-ca,anar,"Si no vas amb compte, et pots fer mal.","Si no vas en compte, et pots fer mal.",5.756753785070032,7.845091833733022
66,BSC-LT/RoBERTa-ca,anar,"Anem amb compte, que no sabem què ens trobarem.","Anem en compte, que no sabem què ens trobarem.",6.617665559053421,9.363180071115494
67,BSC-LT/RoBERTa-ca,anar,El metge li va dir que anés amb compte amb els greixos.,El metge li va dir que anés en compte amb els greixos.,12.418639010982588,15.504295457620174
68,BSC-LT/RoBERTa-ca,anar,"És una situació delicada, hem d'anar amb compte.","És una situació delicada, hem d'anar en compte.",10.624056703352835,12.549290986105916
69,BSC-LT/RoBERTa-ca,anar,Aneu amb compte amb les estafes per internet.,Aneu en compte amb les estafes per internet.,6.176628903485835,9.502803868614137
70,BSC-LT/RoBERTa-ca,propens,És molt propens a agafar refredats a l'hivern.,És molt propens de agafar refredats a l'hivern.,10.01928822010268,26.082454241870437
71,BSC-LT/RoBERTa-ca,propens,Aquesta planta és propensa a les plagues si no la cuides bé.,Aquesta planta és propensa de les plagues si no la cuides bé.,4.251333838677965,14.90044598246459
72,BSC-LT/RoBERTa-ca,propens,Els adolescents són més propensos a prendre riscos innecessaris.,Els adolescents són més propensos de prendre riscos innecessaris.,10.314553519732726,16.240893921476527
73,BSC-LT/RoBERTa-ca,propens,Les persones amb pells clares són propenses a les cremades solars.,Les persones amb pells clares són propenses de les cremades solars.,20.240526146430057,28.946017920039594
74,BSC-LT/RoBERTa-ca,propens,El meu oncle és propens a explicar sempre les mateixes anècdotes.,El meu oncle és propens de explicar sempre les mateixes anècdotes.,15.012824640609324,30.85454855300486
75,BSC-LT/RoBERTa-ca,propens,Aquesta zona és propensa a les inundacions quan plou fort.,Aquesta zona és propensa de les inundacions quan plou fort.,5.123037222307175,15.068263165652752
76,BSC-LT/RoBERTa-ca,propens,Som propensos a oblidar les claus a casa.,Som propensos de oblidar les claus a casa.,23.809733020258136,39.679195216624066
77,BSC-LT/RoBERTa-ca,propens,No sóc gens propens a enfadar-me per tonteries.,No sóc gens propens de enfadar-me per tonteries.,15.31820253195474,29.296538388356566
78,BSC-LT/RoBERTa-ca,propens,Les economies inestables són propenses a patir crisis financeres.,Les economies inestables són propenses de patir crisis financeres.,4.76032980724267,10.672179301502183
79,BSC-LT/RoBERTa-ca,propens,Aquest material és propens a l'oxidació si s'exposa a la humitat.,Aquest material és propens de l'oxidació si s'exposa a la humitat.,8.616386293666437,17.692323481081985
